ts,source,can_id,dlc,b0,b1,b2,b3,b4,b5,b6,b7,label
1478197657.101744,Fuzzy,2018,8,202,149,233,245,240,220,13,236,1
1479121643.898705,Normal,2,8,0,0,0,0,0,3,10,12,0
1478194021.891072,gear,1088,8,255,0,0,0,255,221,7,0,0
1478199742.167671,DoS,809,8,220,188,127,20,17,32,0,20,0
1478198142.278208,Fuzzy,62,8,113,22,255,164,174,222,89,180,1
1478201181.51308,Fuzzy,339,8,0,33,16,255,0,255,0,0,0
1478196142.385316,Fuzzy,809,8,64,190,127,20,17,32,0,20,0
1478200734.476531,DoS,1520,2,1,0,0,0,0,0,0,0,0
1478195729.378353,Fuzzy,1201,8,41,39,39,35,0,0,0,154,0
1478198147.259477,Fuzzy,790,8,5,33,120,9,33,32,0,111,0
1479121887.103488,Normal,497,8,0,140,4,80,0,5,80,0,0
1478196364.741008,Fuzzy,1124,8,247,216,54,192,104,123,229,171,1
1478197146.143094,Fuzzy,1087,8,0,64,96,255,125,214,8,0,0
1478196079.673911,Fuzzy,320,8,0,0,0,0,4,37,41,106,0
1478192941.05003,RPM,704,8,21,0,0,0,0,0,0,0,0
1478201013.753392,Fuzzy,304,8,9,128,0,255,22,128,14,241,0
1478196911.545618,Fuzzy,790,8,5,34,108,9,34,32,0,111,0
1478200812.393944,gear,161,8,126,137,0,0,36,0,0,0,0
1478197711.562574,Fuzzy,672,8,68,0,154,29,151,2,189,0,0
1478197105.932956,Fuzzy,848,8,5,32,20,104,117,0,0,44,0
1478198187.227055,Fuzzy,672,8,100,0,154,29,151,2,189,0,0
1478200465.284713,DoS,339,8,0,33,16,255,0,255,0,0,0
1478196664.090862,Fuzzy,790,8,5,33,120,9,33,32,0,111,0
1478197643.145793,Fuzzy,1999,8,199,177,42,205,124,68,113,247,1
1478200948.507065,Fuzzy,880,8,0,32,0,0,0,0,0,0,0
1479121726.413249,Normal,339,8,0,0,0,255,0,255,0,0,0
1478197917.831414,Fuzzy,1349,8,216,0,0,127,0,0,0,0,0
1478196254.201226,Fuzzy,790,8,5,33,104,9,33,32,0,111,0
1478196960.377708,Fuzzy,1184,8,164,41,208,32,236,70,197,54,1
1478196557.853719,Fuzzy,1087,8,0,64,96,255,126,204,8,0,0
1478197999.802725,Fuzzy,672,8,36,0,154,29,151,2,189,0,0
1478196828.352585,Fuzzy,305,8,251,127,0,0,66,127,0,212,0
1478201060.4225,Fuzzy,809,8,220,185,127,20,17,32,0,20,0
1478200763.576589,Fuzzy,1520,2,1,0,0,0,0,0,0,0,0
1478196272.045247,Fuzzy,305,8,27,128,0,0,61,127,15,184,0
1478196882.259381,Fuzzy,320,8,0,0,0,0,6,38,47,243,0
1478197104.548733,Fuzzy,704,8,20,0,0,0,0,0,0,0,0
1478197341.36681,Fuzzy,848,8,5,32,52,104,120,0,0,1,0
1478197130.434893,Fuzzy,1349,8,216,0,0,136,0,0,0,0,0
1478197171.285595,Fuzzy,339,8,0,33,16,255,0,255,0,0,0
1478192631.714015,RPM,672,8,32,0,147,29,150,2,189,0,0
1478200779.37152,Fuzzy,320,8,0,0,0,0,10,32,47,76,0
1478199885.147338,DoS,608,8,25,33,33,48,8,143,108,8,0
1478193633.384286,gear,320,8,0,0,0,0,8,32,41,1,0
1478197270.395242,Fuzzy,1890,8,127,0,91,14,121,37,186,254,1
1478196902.097989,Fuzzy,305,8,5,128,0,0,43,127,15,29,0
1478197113.66105,Fuzzy,304,8,17,128,0,255,11,128,4,213,0
1478193248.231855,gear,2,8,0,0,0,0,0,9,4,104,0
1478196160.993567,Fuzzy,1839,8,138,159,218,118,62,243,209,245,1
1478196405.135601,Fuzzy,759,8,185,6,189,89,21,219,61,223,1
1478197235.172577,Fuzzy,1072,8,0,0,0,0,0,0,0,0,0
1478196869.029962,Fuzzy,880,8,0,32,0,0,0,0,0,0,0
1478197954.829547,Fuzzy,399,8,254,84,0,0,0,60,0,0,0
1478192690.603698,RPM,304,8,9,128,0,255,28,128,9,173,0
1479121861.436516,Normal,1349,8,216,154,0,144,0,0,0,0,0
1478196790.977979,Fuzzy,1573,8,31,249,136,9,167,117,232,238,1
1478198928.864704,DoS,1088,8,255,0,0,0,255,204,8,0,0
1478196593.744084,Fuzzy,405,8,218,238,137,191,23,1,186,160,1
1478197294.55796,Fuzzy,585,8,29,198,56,126,31,175,131,108,1
1478196969.005211,Fuzzy,1201,8,41,39,39,35,0,0,0,154,0
1478198102.159962,Fuzzy,1628,8,148,148,195,194,123,230,147,110,1
1478196534.684029,Fuzzy,2,8,0,0,0,0,0,6,8,87,0
1478200820.986934,Fuzzy,161,8,126,138,0,0,36,0,0,0,0
1478198097.492501,Fuzzy,1088,8,255,0,0,0,255,208,8,0,0
1478197520.960887,Fuzzy,809,8,220,189,127,20,17,32,0,20,0
1478197561.196594,Fuzzy,608,8,27,35,35,48,8,142,107,21,0
1478201090.056631,RPM,399,8,254,93,0,0,0,60,0,0,0
1478197900.935597,Fuzzy,704,8,20,0,0,0,0,0,0,0,0
1478192207.623755,RPM,880,8,0,32,0,0,0,0,0,0,0
1478194415.941874,gear,1264,8,0,0,0,128,0,103,209,19,0
1479121474.777333,Normal,848,8,5,40,36,102,108,0,0,3,0
1478196323.486606,Fuzzy,196,8,48,35,137,33,66,27,36,91,1
1478196524.237438,Fuzzy,608,8,26,34,35,48,8,142,107,57,0
1478196279.455209,Fuzzy,2,8,0,0,0,0,0,8,4,36,0
1478200793.752723,gear,399,8,254,89,0,0,0,60,0,0,0
1478195820.235184,Fuzzy,2,8,0,0,0,0,0,8,0,80,0
1478196340.303592,Fuzzy,1749,8,168,148,130,190,66,132,199,106,1
1478195985.523682,Fuzzy,880,8,0,32,0,0,0,0,0,0,0
1479121720.89492,Normal,320,8,0,0,0,0,8,41,46,68,0
1479121794.131844,Normal,880,8,0,37,0,0,0,0,0,0,0
1478196859.418428,Fuzzy,1087,8,0,64,96,255,126,214,8,0,0
1478196996.861517,Fuzzy,160,8,93,133,104,9,0,31,2,0,0
1478193287.938032,gear,848,8,5,32,68,104,116,0,0,125,0
1478192755.626707,RPM,790,8,69,41,36,255,41,36,0,255,1
1479121808.402117,Normal,1087,8,1,69,96,255,105,137,10,0,0
1479121579.891965,Normal,339,8,0,0,0,255,0,255,0,0,0
1478199142.450628,DoS,1201,8,41,39,39,35,0,0,0,154,0
1478201071.471867,Fuzzy,790,8,5,34,108,9,34,33,0,111,0
1478200990.271352,DoS,1201,8,41,39,39,35,0,0,0,154,0
1478199005.615226,DoS,848,8,5,32,132,104,117,0,0,188,0
1478194726.244122,gear,320,8,0,0,0,0,8,32,36,128,0
1478194453.638505,gear,320,8,0,0,0,0,24,0,38,215,0
1478198187.3971,Fuzzy,790,8,5,33,124,9,33,32,0,111,0
1478196214.999063,Fuzzy,304,8,10,128,0,255,27,128,6,123,0
1478197259.581801,Fuzzy,339,8,0,33,16,255,0,255,0,0,0
1478200989.099376,gear,1088,8,255,0,0,0,255,16,9,0,0
1478196279.018086,Fuzzy,704,8,20,0,0,0,0,0,0,0,0
1478200888.347137,DoS,1349,8,216,0,0,138,0,0,0,0,0
1478196962.718317,Fuzzy,9,8,107,91,9,32,251,168,138,67,1
1478191205.022712,RPM,848,8,5,32,68,104,115,0,0,122,0
1478192220.855427,RPM,790,8,5,34,76,9,34,33,0,113,0
1479121491.887078,Normal,688,5,213,255,0,7,165,0,0,0,0
1478200929.131398,Fuzzy,1349,8,216,0,0,132,0,0,0,0,0
1478200867.081571,Fuzzy,790,8,5,33,44,10,33,30,0,111,0
1478192866.538933,RPM,608,8,25,34,34,48,255,142,110,47,0
1478191595.684847,RPM,608,8,25,33,33,48,255,143,108,0,0
1478196646.087524,Fuzzy,1087,8,0,64,96,255,125,189,8,0,0
1479121555.239696,Normal,1264,8,0,38,0,128,0,83,3,20,0
1478196647.567551,Fuzzy,1087,8,0,64,96,255,125,207,8,0,0
1478200866.843363,Fuzzy,1087,8,0,64,96,255,126,140,9,0,0
1478200843.942682,gear,1349,8,216,0,0,135,0,0,0,0,0
1478192631.949956,RPM,160,8,90,132,112,9,0,31,2,0,0
1479121709.005169,Normal,320,8,0,0,0,0,22,32,41,16,0
1478197284.84918,Fuzzy,704,8,20,0,0,0,0,0,0,0,0
1478196903.352041,Fuzzy,1680,8,0,0,0,0,160,34,0,0,0
1478196741.374187,Fuzzy,1072,8,0,0,0,0,0,0,0,0,0
1479121711.360586,Normal,1349,8,216,81,0,142,0,0,0,0,0
1479121553.894869,Normal,320,8,0,0,0,0,8,32,33,233,0
1478196843.187581,Fuzzy,1087,8,0,64,96,255,126,206,8,0,0
1479121771.991724,Normal,1087,8,3,69,96,255,104,16,13,0,0
1478195859.103911,Fuzzy,320,8,0,0,0,0,14,41,47,92,0
1478198186.286317,Fuzzy,880,8,0,32,0,0,0,0,0,0,0
1478198150.982875,Fuzzy,2,8,0,0,0,0,0,9,13,157,0
1479121917.015943,Normal,880,8,0,32,0,0,0,0,0,0,0
1479121800.777315,Normal,1264,8,0,14,0,128,0,96,3,20,0
1478197488.442531,Fuzzy,2,8,0,0,0,0,0,1,12,218,0
1478200795.768408,Fuzzy,848,8,5,32,52,104,117,0,0,12,0
1478197646.657566,Fuzzy,809,8,12,184,127,20,17,32,0,20,0
1478201192.780074,gear,1520,2,1,0,0,0,0,0,0,0,0
1479121670.745825,Normal,1087,8,3,69,96,255,101,176,23,0,0
1478197950.074884,Fuzzy,1088,8,255,0,0,0,255,197,8,0,0
1479121789.918796,Normal,339,8,0,0,0,255,0,255,0,0,0
1478201107.326533,Fuzzy,497,8,8,0,0,0,0,0,0,0,0
1478191115.793732,RPM,790,8,5,33,44,10,33,30,0,116,0
1478191792.690901,RPM,608,8,24,33,33,48,255,144,111,31,0
1478200743.294548,Fuzzy,399,8,254,91,0,0,0,60,0,0,0
1479121766.97418,Normal,809,8,64,177,127,20,18,32,0,20,0
1478195729.413322,Fuzzy,160,8,91,130,52,10,0,31,2,0,0
1478200832.668896,Fuzzy,305,8,14,128,0,0,65,127,1,209,0
1478196975.585223,Fuzzy,880,8,0,32,0,0,0,0,0,0,0
1479121662.018284,Normal,320,8,0,0,0,0,8,41,46,68,0
1478193609.377787,gear,1349,8,216,95,0,128,0,0,0,0,0
1479121573.447476,Normal,704,8,20,0,0,0,0,0,0,0,0
1478195970.351492,Fuzzy,1264,8,0,0,0,128,0,104,209,19,0
1478200782.372317,gear,399,8,254,93,0,0,0,60,0,0,0
1478197314.703872,Fuzzy,1541,8,6,154,194,110,249,230,182,34,1
1478191931.512992,RPM,339,8,0,33,16,255,0,255,0,0,0
1478193663.907623,gear,1087,8,1,69,96,255,107,0,0,0,1
1479121753.617171,Normal,1520,2,244,0,0,0,0,0,0,0,0
1478191156.307309,RPM,790,8,69,41,36,255,41,36,0,255,1
1479121521.923143,Normal,704,8,20,0,0,0,0,0,0,0,0
1478196567.552475,Fuzzy,304,8,25,128,0,255,4,128,15,78,0
1479121564.29205,Normal,1088,8,255,2,15,0,255,53,18,90,0
1478197293.67116,Fuzzy,2,8,0,0,0,0,0,1,6,8,0
1478200960.05516,Fuzzy,672,8,4,0,155,29,151,2,189,0,0
1478191332.690836,RPM,704,8,21,0,0,0,0,0,0,0,0
1478193911.929034,gear,704,8,21,0,0,0,0,0,0,0,0
1478200784.930456,Fuzzy,608,8,25,33,33,48,8,142,107,27,0
1478192729.131326,RPM,1088,8,255,0,0,0,255,215,8,0,0
1478196020.1347,Fuzzy,1489,8,21,37,1,201,238,167,80,130,1
1478198116.405931,Fuzzy,399,8,254,83,0,0,0,60,0,0,0
1478196876.745526,Fuzzy,1349,8,216,87,0,128,0,0,0,0,0
1478197058.205491,Fuzzy,271,8,252,196,186,99,191,82,158,133,1
1478196844.399789,Fuzzy,339,8,0,33,16,255,0,255,0,0,0
1478192550.922777,RPM,305,8,18,128,0,0,61,127,8,100,0
1478195745.797943,Fuzzy,497,8,8,0,0,0,0,0,0,0,0
1478200768.43103,Fuzzy,339,8,0,33,16,255,0,255,0,0,0
1478200777.700555,Fuzzy,497,8,8,0,0,0,0,0,0,0,0
1478196023.367339,Fuzzy,848,8,5,32,4,104,117,0,0,60,0
1478197490.011105,Fuzzy,1088,8,255,0,0,0,255,192,8,0,0
1478197071.898287,Fuzzy,848,8,5,32,68,104,116,0,0,125,0
1478197917.24993,Fuzzy,704,8,20,0,0,0,0,0,0,0,0
1478196646.760307,Fuzzy,320,8,0,0,0,0,2,41,32,237,0
1478193733.806598,gear,704,8,21,0,0,0,0,0,0,0,0
1478197044.711607,Fuzzy,704,8,20,0,0,0,0,0,0,0,0
1478198468.314402,DoS,848,8,5,32,212,104,117,0,0,236,0
1478197629.878221,Fuzzy,1088,8,255,0,0,0,255,194,8,0,0
1478196048.703292,Fuzzy,672,8,68,0,153,29,151,2,189,0,0
1478195857.086344,Fuzzy,1134,8,54,96,143,162,51,3,223,205,1
1478195810.45208,Fuzzy,704,8,21,0,0,0,0,0,0,0,0
1478196956.109803,Fuzzy,704,8,20,0,0,0,0,0,0,0,0
1478193468.462084,gear,304,8,18,128,0,255,21,128,12,203,0
1478196524.597611,Fuzzy,809,8,134,187,127,20,17,32,0,20,0
1478200888.234782,Fuzzy,672,8,4,0,154,29,151,2,189,0,0
1478191751.370666,RPM,790,8,69,41,36,255,41,36,0,255,1
1478194222.596913,gear,608,8,27,32,30,48,8,141,90,12,0
1478194623.728061,gear,304,8,2,128,0,255,19,128,8,3,0
1478196720.915396,Fuzzy,1201,8,41,39,39,35,0,0,0,154,0
1478196642.809927,Fuzzy,608,8,25,34,34,48,8,142,110,39,0
1479121511.53793,Normal,608,8,36,41,38,48,255,146,87,45,0
1478197583.601433,Fuzzy,1349,8,216,0,0,131,0,0,0,0,0
1478196270.099675,Fuzzy,688,5,0,0,0,7,67,0,0,0,0
1478200953.261008,gear,809,8,220,190,127,20,17,32,0,20,0
1478192818.580942,RPM,1264,8,0,0,0,128,0,103,209,19,0
1478194934.763245,gear,304,8,14,128,0,255,22,128,9,44,0
1478196457.73013,Fuzzy,704,8,20,0,0,0,0,0,0,0,0
1478197466.424849,Fuzzy,320,8,0,0,0,0,26,0,34,160,0
1478197777.22999,Fuzzy,339,8,0,33,16,255,0,255,0,0,0
1478201169.61747,gear,1680,8,0,0,0,0,160,34,0,0,0
1478200774.721613,Fuzzy,1349,8,216,0,0,137,0,0,0,0,0
1478194022.512578,gear,399,8,254,79,0,0,0,60,0,0,0
1478197687.104295,Fuzzy,704,8,20,0,0,0,0,0,0,0,0
1478197661.634408,Fuzzy,1201,8,41,39,39,35,0,0,0,154,0
1478196598.745524,Fuzzy,608,8,25,33,33,48,8,142,106,11,0
1478197537.3372,Fuzzy,1349,8,216,0,0,134,0,0,0,0,0
1478197283.832659,Fuzzy,848,8,5,32,116,104,119,0,0,78,0
1478196540.104444,Fuzzy,461,8,86,136,17,19,205,87,119,125,1
1478201128.43752,gear,1088,8,255,0,0,0,255,185,8,0,0
1478200886.586557,Fuzzy,305,8,9,128,0,0,89,127,1,75,0
1478197513.20655,Fuzzy,608,8,25,33,33,48,8,142,107,44,0
1478200828.944154,Fuzzy,809,8,220,182,127,20,17,32,0,20,0
1478195771.342201,Fuzzy,608,8,26,34,34,48,8,142,109,56,0
1478196780.055031,Fuzzy,399,8,254,87,0,0,0,60,0,0,0
1479121631.176145,Normal,704,8,20,0,0,0,0,0,0,0,0
1478198187.188054,Fuzzy,1349,8,216,0,0,138,0,0,0,0,0
1478200662.501607,DoS,399,8,254,86,0,0,0,60,0,0,0
1478193729.599526,gear,1088,8,255,0,0,0,255,115,11,0,0
1478196189.433034,Fuzzy,848,8,5,32,100,104,118,0,0,95,0
1478195778.579406,Fuzzy,320,8,0,0,0,0,14,34,42,187,0
1478200807.450326,Fuzzy,320,8,0,0,0,0,12,20,39,77,0
1478196116.136237,Fuzzy,608,8,25,34,34,48,8,142,114,53,0
1478196774.549402,Fuzzy,399,8,254,86,0,0,0,60,0,0,0
1478197529.523652,Fuzzy,809,8,134,189,127,20,17,32,0,20,0
1479121539.527217,Normal,320,8,0,0,0,0,10,38,36,54,0
1478200949.422977,Fuzzy,339,8,0,33,16,255,0,255,0,0,0
1478193816.296032,gear,809,8,12,181,127,20,17,32,0,20,0
1478197268.629,Fuzzy,790,8,5,34,96,9,34,32,0,111,0
1478200789.639019,DoS,880,8,0,32,0,0,0,0,0,0,0
1478196368.943252,Fuzzy,848,8,5,32,212,104,118,0,0,239,0
1478196496.783164,Fuzzy,337,8,5,222,206,104,148,166,133,144,1
1478195820.484191,Fuzzy,2,8,0,0,0,0,0,9,9,233,0
1478195880.878552,Fuzzy,880,8,0,32,0,0,0,0,0,0,0
1478194679.32847,gear,1087,8,1,69,96,255,107,0,0,0,1
1478195844.611903,Fuzzy,809,8,220,182,127,20,17,32,0,20,0
1478200990.373509,DoS,704,8,20,0,0,0,0,0,0,0,0
1478196621.328465,Fuzzy,1349,8,216,0,0,139,0,0,0,0,0
1478197570.967056,Fuzzy,1264,8,0,0,0,128,0,104,209,19,0
1478197148.176564,Fuzzy,1201,8,41,39,39,35,0,0,0,154,0
1479121803.228483,Normal,339,8,0,0,0,255,0,255,0,0,0
1479121568.413361,Normal,305,8,50,128,0,0,20,130,13,8,0
1478196458.013774,Fuzzy,848,8,5,32,196,104,121,0,0,240,0
1478199013.689641,DoS,0,8,0,0,0,0,0,0,0,0,1
1478199946.258413,DoS,1201,8,41,39,39,35,0,0,0,154,0
1478200954.618461,Fuzzy,1264,8,0,0,0,128,0,105,209,19,0
1478196573.602109,Fuzzy,339,8,0,33,16,255,0,255,0,0,0
1478195946.954954,Fuzzy,368,8,160,180,151,243,220,54,64,123,1
1478197628.330832,Fuzzy,608,8,25,33,33,48,8,142,105,12,0
1478201037.669224,Fuzzy,1201,8,41,39,39,35,0,0,0,154,0
1478193792.019654,gear,1087,8,1,69,96,255,107,0,0,0,1
1478200822.830027,gear,790,8,5,34,120,9,34,33,0,110,0
1478198113.162362,Fuzzy,1087,8,0,64,96,255,126,206,8,0,0
1479121460.019695,Normal,339,8,0,0,0,255,0,255,0,0,0
1479121875.123435,Normal,1072,8,0,0,0,0,0,0,0,0,0
1478196057.797208,Fuzzy,1087,8,0,64,96,255,125,203,8,0,0
1478197439.577576,Fuzzy,608,8,25,33,34,48,8,142,108,25,0
1478196241.534247,Fuzzy,176,8,40,202,190,144,231,232,105,208,1
1478201115.829502,Fuzzy,1520,2,1,0,0,0,0,0,0,0,0
1478198945.459282,DoS,809,8,12,189,127,20,17,32,0,20,0
1479121745.575017,Normal,704,8,20,0,0,0,0,0,0,0,0
1478195928.750118,Fuzzy,267,8,60,56,223,23,144,79,8,119,1
1478197867.452298,Fuzzy,608,8,25,33,33,48,8,142,109,8,0
1478199427.014298,DoS,1264,8,0,0,0,128,0,105,209,19,0
1478196358.300748,Fuzzy,45,8,66,190,86,79,232,7,234,27,1
1479121825.508021,Normal,304,8,240,126,0,255,255,127,12,240,0
1478195863.534416,Fuzzy,305,8,229,127,0,0,91,127,10,37,0
1479121577.385827,Normal,304,8,74,127,0,255,183,127,14,255,0
1478196435.9117,Fuzzy,688,5,0,0,0,7,97,0,0,0,0
1478196411.249429,Fuzzy,2,8,0,0,0,0,0,0,0,10,0
1478197465.852758,Fuzzy,339,8,0,33,16,255,0,255,0,0,0
1479121771.166441,Normal,688,5,252,253,27,7,72,0,0,0,0
1478197677.11386,Fuzzy,497,8,8,0,0,0,0,0,0,0,0
1478198970.20088,DoS,1088,8,255,0,0,0,255,200,8,0,0
1478196633.727313,Fuzzy,880,8,0,32,0,0,0,0,0,0,0
1478198048.002046,Fuzzy,790,8,5,33,124,9,33,31,0,111,0
1478197615.231916,Fuzzy,672,8,36,0,154,29,151,2,189,0,0
1478197480.361349,Fuzzy,161,8,128,137,0,0,35,0,0,0,0
1478197297.751563,Fuzzy,1088,8,255,0,0,0,255,62,9,0,0
1478200884.225552,Fuzzy,2,8,0,0,0,0,0,1,5,47,0
1478195957.852307,Fuzzy,880,8,0,32,0,0,0,0,0,0,0
1478198160.144302,Fuzzy,320,8,0,0,0,0,4,32,33,227,0
1478200600.521413,DoS,1264,8,0,0,0,128,0,105,209,19,0
1479121439.692375,Normal,305,8,224,127,0,0,138,128,4,193,0
1478197357.444136,Fuzzy,880,8,0,32,0,0,0,0,0,0,0
1478196196.598077,Fuzzy,789,8,199,217,135,63,200,224,202,235,1
1478197310.754922,Fuzzy,809,8,64,186,127,20,17,32,0,20,0
1478200531.083154,DoS,1349,8,216,0,0,139,0,0,0,0,0
1478196597.877105,Fuzzy,809,8,220,184,127,20,17,32,0,20,0
1478194900.696971,gear,305,8,27,128,0,0,51,127,10,216,0
1478200802.449237,Fuzzy,339,8,0,33,16,255,0,255,0,0,0
1478195924.892134,Fuzzy,320,8,0,0,0,0,26,51,34,181,0
1478195729.498377,Fuzzy,1201,8,41,39,39,35,0,0,0,154,0
1478192385.668669,RPM,672,8,0,0,145,29,150,2,189,0,0
1479121592.022379,Normal,688,5,156,248,25,7,107,0,0,0,0
1478197058.288584,Fuzzy,1087,8,0,64,96,255,126,168,8,0,0
1478200786.842697,Fuzzy,848,8,5,32,100,104,118,0,0,95,0
1478201027.722284,gear,1087,8,0,64,96,255,126,168,9,0,0
1478198518.351853,DoS,399,8,254,89,0,0,0,60,0,0,0
1478197349.688298,Fuzzy,339,8,0,33,16,255,0,255,0,0,0
1479121622.218694,Normal,848,8,5,40,244,102,105,0,0,214,0
1478197703.002259,Fuzzy,2,8,0,0,0,0,0,6,13,62,0
1478194526.424591,gear,608,8,23,33,31,48,8,142,129,9,0
1479121697.831333,Normal,608,8,15,24,24,48,255,162,104,63,0
1478192562.581004,RPM,790,8,5,34,36,10,34,30,0,113,0
1478196762.4092,Fuzzy,790,8,5,33,112,9,33,32,0,111,0
1479121610.668211,Normal,1520,2,244,0,0,0,0,0,0,0,0
1478198055.349635,Fuzzy,880,8,0,32,0,0,0,0,0,0,0
1478197483.548047,Fuzzy,1365,8,138,78,6,64,12,77,170,238,1
1478196198.687258,Fuzzy,790,8,5,33,112,9,33,32,0,111,0
1478196346.562362,Fuzzy,304,8,15,128,0,255,250,127,11,144,0
1478197112.410132,Fuzzy,672,8,36,0,154,29,151,2,189,0,0
1478197623.387787,Fuzzy,880,8,0,32,0,0,0,0,0,0,0
1478200088.943129,DoS,1087,8,0,64,96,255,126,201,8,0,0
1478196031.463286,Fuzzy,848,8,5,32,164,104,117,0,0,156,0
1478200947.205628,Fuzzy,608,8,25,34,34,48,8,142,111,38,0
1478196284.932365,Fuzzy,571,8,167,50,208,240,119,42,32,6,1
1478201047.861558,Fuzzy,790,8,5,33,56,10,33,31,0,111,0
1478196241.096376,Fuzzy,497,8,8,0,0,0,0,0,0,0,0
1478196371.726796,Fuzzy,213,8,54,118,7,66,84,109,50,253,1
1478196328.510847,Fuzzy,1349,8,216,0,0,128,0,0,0,0,0
1478200821.740111,RPM,305,8,242,127,0,0,58,127,12,131,0
1478201019.116106,Fuzzy,672,8,100,0,154,29,151,2,189,0,0
1478196278.919816,Fuzzy,483,8,69,211,26,176,134,0,110,34,1
1478200943.763214,Fuzzy,339,8,0,33,16,255,0,255,0,0,0
1478196819.843062,Fuzzy,809,8,12,188,127,20,17,32,0,20,0
1478196412.044338,Fuzzy,34,8,129,175,23,184,25,119,222,224,1
1478200892.992699,Fuzzy,848,8,5,32,36,104,119,0,0,30,0
1478197580.255561,Fuzzy,1087,8,0,64,96,255,126,209,8,0,0
1478196808.684848,Fuzzy,1532,8,142,135,204,193,138,46,205,0,1
1478197589.171712,Fuzzy,1791,8,249,133,115,2,143,214,76,47,1
1478196675.821317,Fuzzy,790,8,5,35,92,9,35,33,0,111,0
1479121878.673398,Normal,339,8,0,0,0,255,0,255,0,0,0
1478200904.641563,Fuzzy,1349,8,216,0,0,138,0,0,0,0,0
1478200893.795382,Fuzzy,1201,8,41,39,39,35,0,0,0,154,0
1478196460.611753,Fuzzy,1264,8,0,0,0,128,0,104,209,19,0
1479121450.150716,Normal,497,8,0,202,85,160,5,81,144,5,0
1478198095.487578,Fuzzy,1636,8,158,247,1,177,57,105,173,200,1
1478197960.027299,Fuzzy,809,8,12,180,127,20,17,32,0,20,0
1478193933.049359,gear,320,8,0,0,0,0,22,0,41,101,0
1478197250.625672,Fuzzy,314,8,244,223,138,40,156,178,72,5,1
1478199688.201263,DoS,672,8,36,0,154,29,151,2,189,0,0
1479121529.799303,Normal,848,8,5,40,36,102,106,0,0,5,0
1478197726.16293,Fuzzy,848,8,5,32,68,104,122,0,0,115,0
1478200815.050261,DoS,320,8,0,0,0,0,24,39,47,174,0
1478201111.609578,Fuzzy,809,8,12,190,127,20,17,32,0,20,0
1479121627.46687,Normal,160,8,114,133,128,9,0,33,2,0,0
1478196383.890186,Fuzzy,497,8,8,0,0,0,0,0,0,0,0
1478197900.444397,Fuzzy,339,8,0,33,16,255,0,255,0,0,0
1478192120.818078,RPM,608,8,27,34,34,48,255,143,103,18,0
1478195983.247182,Fuzzy,1072,8,0,0,0,0,0,0,0,0,0
1478197039.641058,Fuzzy,1072,8,0,0,0,0,0,0,0,0,0
1478192661.125887,RPM,160,8,90,133,104,9,0,31,2,0,0
1478196214.374338,Fuzzy,399,8,254,84,0,0,0,60,0,0,0
1478198069.569757,Fuzzy,179,8,0,3,59,225,177,25,33,252,1
1478197075.852558,Fuzzy,1349,8,216,0,0,136,0,0,0,0,0
1478196089.628797,Fuzzy,809,8,64,186,127,20,18,32,0,20,0
1478192296.831649,RPM,399,8,254,79,0,0,0,60,0,0,0
1478192585.42024,RPM,305,8,251,127,0,0,97,127,2,82,0
1478191886.821489,RPM,790,8,69,41,36,255,41,36,0,255,1
1478196090.68822,Fuzzy,1349,8,216,0,0,136,0,0,0,0,0
1478196853.124146,Fuzzy,399,8,254,88,0,0,0,60,0,0,0
1478196902.952632,Fuzzy,790,8,5,34,104,9,34,32,0,111,0
1479121678.207324,Normal,790,8,53,79,148,20,79,20,32,122,0
1478196161.945383,Fuzzy,848,8,5,32,132,104,120,0,0,177,0
1478201195.831137,Fuzzy,1520,2,1,0,0,0,0,0,0,0,0
1478197080.989451,Fuzzy,2,8,0,0,0,0,0,10,1,213,0
1478195923.850452,Fuzzy,497,8,8,0,0,0,0,0,0,0,0
1478200927.856466,Fuzzy,1088,8,255,0,0,0,255,205,8,0,0
1478197669.815909,Fuzzy,305,8,9,128,0,0,44,127,6,217,0
1478197578.728613,Fuzzy,305,8,251,127,0,0,79,127,1,76,0
1478196007.567989,Fuzzy,2,8,0,0,0,0,0,8,14,246,0
1478201206.932404,Fuzzy,672,8,4,0,154,29,151,2,189,0,0
1478200738.47959,Fuzzy,1349,8,216,0,0,137,0,0,0,0,0
1479121536.204954,Normal,497,8,0,170,94,208,5,90,160,5,0
1479121575.795112,Normal,1088,8,255,2,17,0,255,85,20,69,0
1478194750.260866,gear,1264,8,0,0,0,128,0,103,209,19,0
1479121667.308541,Normal,809,8,135,190,127,20,17,32,0,20,0
1478196558.511048,Fuzzy,704,8,20,0,0,0,0,0,0,0,0
1479121797.866952,Normal,399,8,254,44,0,0,0,79,0,0,0
1478197585.996904,Fuzzy,848,8,5,32,212,104,117,0,0,236,0
1478200008.154401,DoS,0,8,0,0,0,0,0,0,0,0,1
1478196134.431954,Fuzzy,304,8,22,128,0,255,38,128,13,27,0
1479121841.705911,Normal,497,8,0,73,5,96,0,4,80,0,0
1479121647.683596,Normal,672,8,0,0,111,29,1,4,221,0,0
1478196321.254462,Fuzzy,848,8,5,32,164,104,122,0,0,147,0
1478195736.922471,Fuzzy,1349,8,216,0,0,138,0,0,0,0,0
1478200296.956195,DoS,672,8,100,0,154,29,151,2,189,0,0
